Pair,Half_Life,1D_Pearson,1D_ADF,Net_PnL
CASTROLIND-HDFCBANK,578.4,0.6777139790837551,0.0072280514719608975,-114.5
AIAENG-DEEPAKNTR,462.51,0.7201937503779194,0.0032514484061376054,-119.3
CARBORUNIV-LAURUSLABS,592.05,0.8825773095354287,0.06983164470770419,-119.71
INDIACEM-SONATSOFTW,579.15,0.7700434708892381,0.0032739451510848767,-120.24
HEROMOTOCO-REDINGTON,415.89,0.8913473711675585,0.003075375631476728,-123.37
BAJAJHFL-IRFC,508.5,0.8838976797380886,0.06646617027392505,-124.0
ICICIAMC-JSWSTEEL,499.08,0.8075097148718726,0.17297770457182565,-125.85
ASTRAL-CIEINDIA,546.87,0.8337751061777235,0.018255621309992618,-134.33
BBTC-UNOMINDA,490.34,0.8998778997523025,0.03476347039593372,-142.33
CCL-SAILIFE,537.98,0.7508876916623277,0.05749625541499573,-145.46
ETERNAL-TTML,563.11,0.824221399692386,0.06362854910085478,-151.61
AEGISVOPAK-TTML,570.47,0.88284728827309,0.027941264564941098,-153.29
ABLBL-IRCON,572.49,0.7716980226091621,0.019218338703658234,-159.1
GODREJPROP-PIIND,597.16,0.7256536323836493,0.16191162502026624,-159.14
GRAPHITE-RBLBANK,523.27,0.7437678133491457,0.038237340925621775,-159.92
ANANDRATHI-HONASA,493.57,0.9122980035498547,0.1664251771888069,-159.94
BHARTIHEXA-CASTROLIND,333.11,0.6538006732712053,0.11676081982371583,-163.17
COROMANDEL-SBICARD,519.71,0.9117695887577228,0.11421963088402565,-164.28
GAIL-IOB,609.84,0.7709831808151012,0.15337186773033512,-165.67
INDIAMART-ITCHOTELS,427.61,0.8580617029129025,0.026251800690984838,-169.11
ABCAPITAL-WOCKPHARMA,445.48,0.758855226800915,0.09024259695325498,-170.02
GODREJIND-SUMICHEM,496.23,0.7705215132229795,0.12260673548174,-170.14
ASAHIINDIA-CYIENT,529.21,0.9111402511176153,0.038117374252026916,-173.01
ABCAPITAL-RHIM,492.52,0.7234371202064767,0.128635449973511,-174.38
GICRE-ICICIAMC,443.9,0.7277153377803551,0.03627458575860375,-175.89
GICRE-LTFOODS,381.54,0.7187282042205198,0.007782922059399224,-176.75
CANFINHOME-ITCHOTELS,397.18,0.8264061231603422,0.0019463198266713394,-177.39
GESHIP-IPCALAB,461.14,0.692941615459071,0.13646005350716317,-189.16
TATACONSUM-VIJAYA,488.52,0.725188200775639,0.152100086569056,-190.32
BIKAJI-MEESHO,475.14,0.6735258191695129,0.16180147957177032,-191.19
ACUTAAS-ATUL,419.15,0.8663175531304642,0.1289776356020751,-192.52
INDHOTEL-VMM,609.48,0.8893376818087915,0.03966496757534242,-193.81
ABBOTINDIA-JUBLPHARMA,388.04,0.6936958484957334,0.1542145869566467,-196.01
CASTROLIND-JIOFIN,611.09,0.6582349700848428,0.012450546798352563,-196.3
AUBANK-TATACONSUM,591.64,0.7510627947951699,0.007135045396253408,-196.52
BAJAJ-AUTO-GLAND,618.01,0.7413084864843589,0.03245944625978839,-198.78
CASTROLIND-CENTRALBK,492.57,0.6713390575442763,0.010490227862771977,-199.96
ABFRL-NBCC,610.46,0.9287461172540515,0.023499586648348662,-203.12
3MINDIA-ICICIGI,557.81,0.7824448217974808,0.03382717811268714,-203.9
ANTHEM-CARBORUNIV,580.34,0.8586634026979545,0.08271464096968856,-204.56
ABBOTINDIA-YESBANK,551.36,0.6861837734834197,0.142019729641798,-208.3
AWL-INTELLECT,542.05,0.9365024211552769,0.1009860693074115,-209.7
EIDPARRY-GODREJCP,357.84,0.7307230797864155,0.11784159613092682,-211.97
CANFINHOME-NAUKRI,574.29,0.7680172612701345,0.01271823244187483,-214.09
SCHNEIDER-SONACOMS,568.3,0.9113248655707159,0.08195179596526186,-215.66
BIKAJI-POLYMED,583.01,0.8894066248892819,0.002844340860512743,-215.86
LALPATHLAB-NIVABUPA,454.85,0.7337835040771463,0.01899613121640636,-216.56
GODREJCP-RHIM,604.47,0.8648057432339966,0.02691608468151707,-217.29
PATANJALI-TCS,549.29,0.8571704637904487,0.14515639387454277,-219.84
MANAPPURAM-NIVABUPA,500.63,0.7649208679122992,0.011550651279847321,-226.12
PETRONET-THELEELA,590.09,0.6597844614478638,0.024844980127217267,-229.43
3MINDIA-KOTAKBANK,579.9,0.8444617717268861,0.02675511960273813,-232.87
ATUL-GRAPHITE,552.64,0.880047445958976,0.07648747621257278,-233.34
ASAHIINDIA-NUVOCO,499.82,0.8603911491918131,0.02229651253088812,-233.79
JMFINANCIL-JUBLPHARMA,615.94,0.7900438919745223,0.03092726355836556,-236.94
IRCON-RHIM,549.25,0.8426726644866565,0.08989955424838597,-243.45
360ONE-IDFCFIRSTB,582.55,0.8446055808633711,0.008632506807548419,-246.99
GRASIM-IDEA,472.05,0.8731084658749001,0.001211175566778381,-252.05
CHALET-MINDACORP,436.63,0.8841917123893489,0.0053411822266499235,-257.63
EMAMILTD-PIIND,540.75,0.907064411738627,0.0003096789817485336,-258.28
ERIS-JMFINANCIL,548.95,0.7048846968323945,0.062159302201484766,-258.44
ACE-GRAVITA,328.2,0.8672229020852569,0.0001902038798462013,-259.54
BHARTIHEXA-ITCHOTELS,533.65,0.8494912089415136,0.06245623288108107,-261.16
SWANCORP-UTIAMC,589.71,0.8992536706145867,0.04289021924143282,-262.02
BHARTIARTL-EIDPARRY,507.88,0.9060384993366332,0.015296078614855173,-265.9
APOLLOTYRE-NAUKRI,585.56,0.9361069020339535,0.12960634702756246,-266.05
AADHARHFC-INDGN,442.34,0.653154002412356,0.000492189836474342,-267.81
ITI-TBOTEK,465.21,0.7249611840045317,0.16991085791843497,-268.01
ACC-UCOBANK,433.96,0.9338034179995951,0.14975384542414638,-271.21
JBMA-OBEROIRLTY,366.77,0.8145194733658943,0.0516283431617179,-273.38
CROMPTON-VIJAYA,438.93,0.855533429694018,0.06088641385065752,-275.3
ABLBL-ITCHOTELS,364.0,0.8919533061091248,0.028071085998455397,-277.7
ERIS-INDHOTEL,492.82,0.857822101867365,0.0032118436182941726,-278.49
APOLLOHOSP-MARICO,601.37,0.8473709071619173,0.04759114665070644,-280.97
GODREJCP-MSUMI,617.33,0.8246012249126413,0.06111763615502128,-284.24
ACC-CUB,460.21,0.7809875516031074,0.11863783056524618,-293.24
360ONE-APTUS,544.0,0.8503617894369534,0.031072873664769365,-302.41
BATAINDIA-ERIS,583.27,0.846168910444978,0.10700740823527238,-305.86
GMRAIRPORT-INDGN,532.25,0.7739723156036349,0.008848233919168131,-306.17
INTELLECT-POLYMED,585.24,0.895288896653817,0.16102531542879234,-311.03
ATUL-BHEL,578.45,0.6980096595364905,0.18343776466744138,-316.0
IGL-TTML,457.25,0.9017536016760298,0.033586876673263676,-316.2
ABDL-WELSPUNLIV,550.78,0.7556421315638551,0.1846152359417949,-316.86
CASTROLIND-HDBFS,494.75,0.7276219798664924,0.001385645348576222,-319.57
ALKEM-KOTAKBANK,602.48,0.6824636753630088,0.0032876405592583012,-323.08
ASHOKLEY-TMCV,238.68,0.8960116112408489,0.11290215897529454,-323.73
BIKAJI-IGL,390.8,0.8326810572250642,0.09114772854092285,-324.4
360ONE-HDBFS,370.5,0.919766161824868,0.005343674149383897,-326.75
DEEPAKNTR-WELSPUNLIV,587.39,0.7363473396994904,0.030246418597470983,-338.22
IDFCFIRSTB-RITES,599.07,0.8415667527432985,0.1840542324774755,-339.14
PIDILITIND-SOBHA,588.7,0.8410835669957678,0.0156844637274561,-339.54
COCHINSHIP-SOBHA,581.08,0.6935599724564205,0.09482636128928967,-341.73
HAVELLS-PIIND,580.98,0.7225359356830221,0.13577165476108116,-346.1
BAJAJFINSV-KOTAKBANK,408.93,0.9647984842903667,0.0014149684435767341,-346.91
INDIACEM-NBCC,578.84,0.7157950443154542,0.019609835948867182,-347.15
AIAENG-ITI,521.39,0.6552115024541342,0.019120038183470384,-348.28
CHOICEIN-LTM,615.89,0.8418842676703596,0.15505814759315056,-348.58
BELRISE-TENNIND,619.31,0.8765509779716742,0.04293924490685166,-349.27
ABCAPITAL-VBL,617.24,0.8573551820745531,0.0020669915354425855,-356.96
BRIGADE-RPOWER,441.19,0.935577551654481,0.08090125298480699,-359.5
BHARTIHEXA-HEXT,539.53,0.7742338248810395,0.04800097514298584,-363.07
HBLENGINE-ITI,497.88,0.8885516599701794,0.0018135122806318413,-364.26
CHALET-PAYTM,434.42,0.8637712498609913,0.06125789239652413,-367.0
GODREJCP-JSL,590.53,0.7413620658257084,0.04160782258513375,-367.39
KPIL-VIJAYA,510.47,0.8119168374079128,0.013444785558646604,-370.72
CGPOWER-SCHNEIDER,334.26,0.9612272355736015,0.014000341491499263,-378.05
INDGN-NUVAMA,598.75,0.8597953259410862,0.0004480658454864288,-380.01
ALKEM-HINDUNILVR,613.37,0.7695598694684915,0.0006866262084475542,-384.74
GODREJIND-GRASIM,535.36,0.8452631061745637,0.0003896679780396007,-388.83
GLAXO-IOC,561.34,0.7274998795454559,0.06689482694309316,-389.01
FACT-RADICO,594.87,0.7769533044762368,0.0018716164798379873,-389.63
KPIL-LAURUSLABS,507.74,0.7678706252052588,0.027577836845570927,-390.31
LALPATHLAB-RRKABEL,549.41,0.8296051129880385,0.004775030848902935,-391.07
CASTROLIND-JUBLFOOD,536.71,0.6879070576682259,0.006524203464623225,-393.75
GODIGIT-PATANJALI,352.22,0.7896209809089823,0.05730871290027958,-394.1
IOB-MGL,416.38,0.7008010267070696,0.01563504757579544,-401.71
BBTC-CASTROLIND,341.03,0.7224067729248631,0.17301638240614486,-403.16
CHALET-HONAUT,473.37,0.8249320840674053,0.1200624165323333,-405.82
CHALET-EIDPARRY,348.13,0.8550170919467327,0.17152299062083737,-408.93
AMBUJACEM-TBOTEK,592.99,0.9275273508703483,0.18021803128357766,-413.8
AADHARHFC-FACT,295.72,0.6858808001553446,1.789609989897619e-05,-416.79
ACE-CAMS,539.99,0.7132283528361403,0.020153833562934927,-422.39
MANAPPURAM-SUMICHEM,545.19,0.6901205677278169,0.08034840879193655,-425.1
HEROMOTOCO-M&M,561.37,0.8895442968269562,0.0516045238876117,-426.65
ABCAPITAL-TATAINVEST,587.47,0.73166123957149,0.09310295219329662,-429.36
PIIND-PINELABS,450.76,0.8662416379887067,0.0009145238985463416,-430.75
BRITANNIA-SWIGGY,548.29,0.7459637928682061,0.11644220488941909,-440.26
COLPAL-MAXHEALTH,539.7,0.6911669769978935,0.1042333163715371,-441.78
ASAHIINDIA-HINDPETRO,562.24,0.8925751811679645,0.006903411243714053,-453.98
CHOLAHLDNG-GMRAIRPORT,556.15,0.8595357474750408,0.004370673843629157,-457.59
KPIL-WELCORP,602.73,0.7706508660403294,0.03258884999869623,-459.34
APOLLOTYRE-INDIAMART,548.67,0.8613819326143614,0.015022008871972586,-459.59
3MINDIA-PGEL,473.98,0.839617725971459,0.058461052930683405,-462.02
DALBHARAT-ESCORTS,512.9,0.8650535825449511,0.005348056635895323,-465.34
BBTC-SIGNATURE,526.16,0.88450114224192,0.12212452137456892,-465.79
THELEELA-VOLTAS,423.56,0.6684615237877257,0.009124953398875882,-480.05
ABLBL-LODHA,513.92,0.8523440117165528,0.0614572911552012,-483.79
AIAENG-IRCON,403.38,0.7286833881448789,0.039628172981785635,-484.71
BEML-FORTIS,431.63,0.7747907852849972,0.13434641240841616,-487.31
DCMSHRIRAM-PWL,602.77,0.7921812268684982,0.1314770007660665,-488.04
BBTC-CHALET,382.08,0.9378075253661249,0.006998024125063137,-489.41
EIHOTEL-ITI,550.79,0.7537308290509789,0.05604149663361365,-495.51
COROMANDEL-UTIAMC,565.29,0.8270914639195963,0.06631322213445551,-496.74
POWERGRID-SARDAEN,467.3,0.8087483359831501,0.15890151553471882,-499.73
CCL-LENSKART,564.67,0.6886219100001837,0.05186440267573649,-500.58
JSWINFRA-NBCC,512.82,0.6652006872591623,0.06691551288334494,-503.98
BRITANNIA-CASTROLIND,504.69,0.672737264976279,0.1113263381731715,-506.74
3MINDIA-PETRONET,531.04,0.7533992250196119,0.07098506275718809,-509.72
AEGISVOPAK-NBCC,568.41,0.9008070830370623,0.01602023225641356,-510.83
ASAHIINDIA-DALBHARAT,432.2,0.7676447297540994,0.027864421226857228,-514.35
HYUNDAI-IIFL,358.49,0.8776810604930994,0.09626069048929875,-516.45
AIAENG-RITES,382.19,0.6826737348252727,0.06586416225438163,-520.66
BBTC-BHARTIARTL,561.34,0.9351607723247698,0.005709561895500151,-522.2
BATAINDIA-DLF,342.81,0.9524849153138154,0.04406783449417213,-523.99
BIKAJI-JUBLPHARMA,437.07,0.8921272029473019,0.03268066939959419,-524.96
3MINDIA-PIDILITIND,496.65,0.7403136550176637,0.14154631438589726,-526.6
GRAPHITE-MARICO,429.48,0.8425887459232564,0.022138582716650358,-527.25
DLF-IDFCFIRSTB,449.8,0.9026879097465494,0.018319054822116532,-532.74
3MINDIA-BLUEDART,415.52,0.7773474091350056,0.11452622945059321,-533.25
INDIAMART-TRIDENT,595.84,0.6947209524136732,0.05892271442937227,-541.64
BAJAJHLDNG-IOB,590.72,0.7559355976164982,0.07999636899850132,-545.62
ABCAPITAL-CONCOR,535.93,0.8901374107644213,0.018504193149815044,-546.39
COROMANDEL-ICICIBANK,449.75,0.8760740298570003,0.0943223608735439,-547.18
CIEINDIA-TORNTPOWER,428.75,0.8298430715318507,0.06476498926616052,-550.87
ITI-PAGEIND,574.68,0.7006408229057315,0.09890633436871055,-551.05
CHALET-CHOICEIN,371.24,0.900026223401541,0.011608080644463321,-553.7
CASTROLIND-DLF,552.83,0.7043370816520078,0.00827219974768759,-555.06
BIKAJI-GODREJPROP,543.73,0.8065208279744144,0.13987096144931938,-556.19
ICICIGI-SWANCORP,570.25,0.8158403434486282,0.13625571730210317,-558.09
RAILTEL-SONATSOFTW,464.99,0.8229559333454851,0.18181042605099745,-562.46
GODREJIND-PPLPHARMA,417.54,0.8743119280849183,0.015914179612489573,-563.55
AFCONS-PWL,530.64,0.9333580550748148,0.03756579561283956,-565.53
INDGN-MOTILALOFS,534.66,0.9055672147956665,0.00015181624146394819,-565.77
ATUL-BANDHANBNK,454.17,0.8943395273362946,0.010427924087847082,-566.32
DELHIVERY-SCHNEIDER,524.07,0.8617919678548103,0.025269504055981135,-566.77
INDIAMART-TCS,427.54,0.802398394204512,0.01919362715650099,-568.61
ASAHIINDIA-MAPMYINDIA,595.08,0.9004038147588863,0.11278919097328083,-570.27
AADHARHFC-MAZDOCK,314.87,0.7542614604593146,8.037577192000467e-08,-571.36
CCL-PFC,473.85,0.807762092203766,0.02638990506303851,-572.39
ACC-IDFCFIRSTB,482.97,0.9265380067677288,0.02819067976145803,-572.65
BALRAMCHIN-TECHNOE,529.48,0.7940518662112527,0.07613874748478558,-573.17
BALRAMCHIN-BELRISE,601.02,0.854482174865353,0.0996804568488569,-573.41
KPIL-PNBHOUSING,615.74,0.7886774350532167,0.021334264708925983,-573.74
EXIDEIND-INDGN,608.94,0.9091420055258861,0.0008433911771180157,-576.03
CRISIL-HINDUNILVR,535.67,0.8593976311456974,0.007589893127085674,-577.73
ACC-IRCTC,410.43,0.9601968479093528,0.0580908894853921,-579.76
EIHOTEL-UPL,544.77,0.801938463184274,0.01888119099839879,-585.04
JSWINFRA-NCC,547.25,0.7349378930510162,0.00773215544089105,-589.24
BELRISE-GPIL,586.23,0.9135087044644734,0.003604444764162996,-590.14
LALPATHLAB-NSLNISP,530.43,0.7289159380887268,0.09286495696142882,-592.13
ACC-BATAINDIA,267.65,0.9763131255444997,0.05022382593146936,-596.33
INDIAMART-ITC,610.42,0.6701143781395967,0.16566234094150023,-596.33
LENSKART-POWERINDIA,618.12,0.734888519242274,0.08182880454466845,-602.34
HEROMOTOCO-SWANCORP,614.68,0.8782365769563005,0.0032697813926175017,-603.68
EMAMILTD-PINELABS,472.77,0.9255143034221469,0.07279211012844582,-603.87
ATGL-FACT,367.2,0.841348350355822,0.10091837773381912,-605.76
IOB-SBFC,501.51,0.6726633685023913,0.014414572553803202,-610.0
JINDALSTEL-PFC,602.86,0.9492458533664485,0.017400305225012784,-613.65
360ONE-MSUMI,529.51,0.839632363828465,0.04134504091653288,-614.41
EXIDEIND-JMFINANCIL,603.68,0.9053285413723897,0.020914791018334936,-619.16
AEGISLOG-PIIND,465.67,0.7469532722653414,0.09678900108496202,-620.56
BAJFINANCE-GODREJPROP,616.0,0.7860610066032313,0.11084283604664907,-620.99
ABCAPITAL-BERGEPAINT,451.93,0.7875246665856257,0.013965556370892297,-623.01
CASTROLIND-CHOLAFIN,482.19,0.7488261699383386,0.00010797735967965258,-623.66
CONCOR-DEEPAKNTR,575.14,0.8355024257043734,0.1026290627227271,-624.98
ABLBL-CDSL,498.96,0.9198334020775641,0.0022830798651737845,-627.96
CASTROLIND-PIIND,586.36,0.6573218931713797,0.009411058330510745,-632.03
CASTROLIND-EIHOTEL,362.36,0.6928326530059993,0.015096826929829719,-632.58
ICICIAMC-JINDALSTEL,454.0,0.9086765452716329,0.006355714869038433,-632.72
ATUL-ICICIAMC,470.97,0.7713767770647134,0.0635149886436327,-635.65
DALBHARAT-JKTYRE,549.15,0.8899654283655335,0.019338589402601553,-638.76
CANFINHOME-SONATSOFTW,562.34,0.8165049619022683,0.003891872799449603,-647.04
JSWSTEEL-TATASTEEL,603.93,0.8871164532523632,0.18183036237783623,-652.74
ACE-BAJAJHLDNG,387.37,0.6862718834921424,0.04209234013958215,-658.46
CHOLAFIN-UCOBANK,496.69,0.9143004779378993,0.0003237735782959375,-659.99
ASAHIINDIA-SWIGGY,612.45,0.8941520898847319,0.15015497183242565,-663.3
BHARTIHEXA-KEC,536.34,0.7784861540192963,0.024943738094690734,-664.93
BALKRISIND-ICICIBANK,469.16,0.8648645756739013,0.00302410443037066,-665.14
AADHARHFC-EXIDEIND,450.63,0.670629825676842,8.098192112050705e-05,-665.93
ABLBL-SBFC,554.71,0.878298232493063,0.0021541869888155396,-667.01
ERIS-TEGA,540.58,0.79584999222984,0.023209062591035005,-668.15
ACE-ZEEL,606.77,0.7925615207714676,0.028128988802321207,-669.9
ITCHOTELS-RVNL,468.55,0.8602744172814196,0.015444205022764786,-672.26
AEGISVOPAK-SONATSOFTW,616.44,0.9077622437787757,0.00951570760090864,-673.38
IGL-PIIND,558.12,0.8696314590726794,0.0103086992084808,-673.68
ACE-PCBL,584.74,0.7938337049690783,0.0011617589313962884,-674.39
ATUL-CRAFTSMAN,402.46,0.6921060378403272,0.1779584334411603,-674.42
CASTROLIND-ITCHOTELS,505.79,0.7430801820864283,0.007569246191265666,-675.82
ERIS-IDFCFIRSTB,497.99,0.6963778527182733,0.033225262174372425,-676.45
ASAHIINDIA-ECLERX,616.71,0.9163372565672923,0.018166300262466566,-676.48
JSWINFRA-RADICO,552.05,0.7783457290947366,0.0008518691375914321,-677.82
BBTC-PIIND,556.82,0.8344508897084455,0.08704289372975876,-679.3
HDBFS-IGL,475.73,0.912380913141191,0.013861853686352746,-682.08
ABCAPITAL-GMRAIRPORT,463.32,0.7853385187807321,0.10733899331984187,-684.7
ITI-LTF,618.69,0.8142540712977031,0.021218124084455867,-688.12
SHREECEM-UCOBANK,546.04,0.8951054449683237,0.06265166377379532,-689.0
ATUL-DELHIVERY,589.84,0.8294364172009763,0.01726158434849797,-689.92
OBEROIRLTY-RAINBOW,608.66,0.7905695283898048,0.06486365089039534,-690.74
BAJAJHFL-RITES,338.45,0.9244074698392998,0.04357538367123748,-691.77
CYIENT-IGL,617.76,0.9082395117775927,0.11068986403255554,-692.11
AADHARHFC-JUBLINGREA,424.44,0.6893357535018475,1.717566256822465e-05,-692.8
ITC-SBFC,563.12,0.7839631580880192,0.09512269877162516,-694.12
LTF-SBFC,530.0,0.8343244533780134,0.00600315302833766,-695.01
INDIAMART-WIPRO,351.55,0.7436447468925318,0.072001601739542,-695.48
DIVISLAB-USHAMART,555.27,0.8114213323721664,0.013021803962823703,-696.79
GABRIEL-LALPATHLAB,496.19,0.8196994668239771,0.017399468084681825,-697.4
CASTROLIND-LTF,531.29,0.6776284796338594,0.002601795751840438,-704.48
CCL-DATAPATTNS,547.69,0.8757167988642064,0.009932189029227687,-706.35
CASTROLIND-CHOLAHLDNG,567.02,0.6681087814557513,0.00425514912284449,-709.11
GESHIP-NTPC,525.55,0.9005862355660126,0.12942751820604992,-713.57
MANAPPURAM-TATACOMM,536.74,0.6861613662346777,0.04224949384648512,-714.57
EIHOTEL-JIOFIN,593.26,0.8910427406257623,0.006510789443445646,-719.97
BAJAJHLDNG-IGL,539.26,0.8150750707450617,0.10557872624056303,-722.06
INDGN-USHAMART,560.88,0.766298442218078,0.032050693189501586,-722.95
ABCAPITAL-HUDCO,574.71,0.8507075466046311,0.002949749030378148,-725.7
CAMS-GABRIEL,576.63,0.8679830765307924,0.003200495131979833,-729.34
PATANJALI-SWIGGY,567.28,0.9161369765240818,0.06429534687363365,-730.88
TIMKEN-TORNTPHARM,594.65,0.7480013256252331,0.08719972453694486,-734.72
HDFCLIFE-IIFL,514.14,0.8766825111914085,0.18320581474219844,-737.4
DEVYANI-HDBFS,590.17,0.9123819671753078,0.0005234633678095557,-738.4
GLENMARK-JSWENERGY,565.92,0.8736092653098869,0.0033957487481818933,-741.68
AADHARHFC-OBEROIRLTY,463.67,0.686725829336877,0.00010994879965340796,-744.06
ERIS-ESCORTS,521.05,0.7450161705848195,0.055006293925423125,-746.25
ABBOTINDIA-TATACOMM,540.01,0.6775865325606168,0.11625726104909051,-750.48
COLPAL-INDUSINDBK,598.82,0.8042473539742927,0.06555987482712254,-751.58
CANFINHOME-TRIDENT,360.1,0.7837273785400511,0.015002663838518603,-753.41
COFORGE-HEXT,503.65,0.972299569577914,0.039367153510586464,-756.24
360ONE-SBFC,544.16,0.7309779899131813,0.05630606456373795,-756.45
HBLENGINE-IREDA,475.79,0.924611649859564,0.008142075368686755,-762.4
GMRAIRPORT-ICICIGI,580.71,0.8002829085866517,0.01717534361215996,-763.39
CONCOR-RAILTEL,607.77,0.9110430814972502,0.051186834990613515,-763.55
BIKAJI-HUDCO,510.06,0.7990349527202764,0.1464059281815323,-765.35
BALKRISIND-ESCORTS,513.88,0.7693354790467538,0.09769391149379153,-771.83
BIKAJI-TTML,458.74,0.8587263312538063,0.026722435764539785,-774.2
MSUMI-RHIM,381.38,0.8819593260102776,0.03602275053439954,-774.43
ERIS-ICICIGI,552.16,0.7288715648216758,0.03825238546808727,-777.07
ABCAPITAL-TITAGARH,516.33,0.8547406349633478,0.0069982673133101,-777.58
BAJAJFINSV-IOB,545.92,0.7531892688266091,0.13632078749657933,-779.05
3MINDIA-CASTROLIND,439.37,0.7296037564028608,0.01217667196290491,-779.67
CGCL-HUDCO,431.54,0.7716706896371308,0.14845062707201512,-784.69
CASTROLIND-PATANJALI,526.74,0.6756579671063349,0.005136024197713865,-788.07
ASAHIINDIA-BPCL,567.56,0.8593319334960072,0.028929788717751752,-791.62
CASTROLIND-UCOBANK,534.51,0.7410560000970461,0.0028074294936416165,-795.34
LTF-UCOBANK,360.33,0.8395598410601564,0.18779078940147564,-799.17
ABFRL-CASTROLIND,511.34,0.6897578776003341,0.054403439016970076,-804.35
LTF-UNOMINDA,618.33,0.872974995330281,0.010948446836585472,-810.25
CHALET-PHOENIXLTD,368.26,0.6524971766705401,0.1740322430691008,-815.55
BALKRISIND-BPCL,450.61,0.8450523917770872,0.03781252380994022,-823.94
INDIAMART-MPHASIS,437.64,0.7884273923966916,0.04718639459523465,-827.4
ABFRL-INDHOTEL,400.09,0.9564742810028681,8.03762412281638e-06,-840.26
CHALET-SWIGGY,589.73,0.8326823420742013,0.15022542774611036,-840.27
CHOLAHLDNG-GRAVITA,415.03,0.8998585287343113,0.015390938736518813,-840.94
PAYTM-SHREECEM,568.47,0.7705904563941026,0.14939010655565083,-842.51
