symbol_a,symbol_b,pearson_rho,stage1_rank,n_obs,Q_beta,Q_alpha,R,log_likelihood_final,em_iterations,em_converged,beta_mean,alpha_mean,spread_mean,spread_std,ou_kappa,ou_mu,ou_sigma,half_life_minutes,half_life_hours,ar1_phi,ar1_c,hurst_exponent,adf_pvalue,tradeable,skipped
COCHINSHIP,MAZDOCK,0.5620628166964209,24,27527,1e-12,4.737563837169338e-05,0.04372266180773654,17318.67954244033,15,False,1.001104821188545,-0.4826135758416438,-3.4171246541498792e-06,0.0024388776225337124,0.12354821428986003,-2.5964594068143163e-06,0.001212548865665605,5.6103375070539885,0.09350562511756648,0.8837790294385401,-3.017630322833922e-07,0.1779728899496518,0.5873599512260285,False,False
BDL,BEL,0.5607663087083288,25,27527,1e-12,7.151735684476237e-05,0.024415685225512164,25039.68059636311,15,False,1.2470241969025777,-0.34536195816786486,2.7105703049852287e-06,0.002237903381336535,0.14846243038592577,-1.2086464956303764e-07,0.0012178358483971368,4.6688389699543515,0.07781398283257253,0.8620323927864538,-1.6675406496916083e-08,0.12010754442401464,0.7483881436718856,False,False
BANKBARODA,BANKINDIA,0.5583763155555549,26,27527,1e-12,9.17857881062134e-05,0.015331131024321633,31120.392920253547,15,False,1.1900456205429801,-0.32729214047299937,-6.081198742790923e-07,0.0016120408348340002,0.23198996010357611,-7.548216088689532e-07,0.00109807240049969,2.9878326641828687,0.04979721106971448,0.7929540844435958,-1.5628273109003042e-07,0.06558948560856116,0.46781784854848807,False,False
BDL,GRSE,0.5521512399588028,27,27527,2.0927679107527961e-07,3.106676033563344e-06,3.263408479675998e-05,107169.84366026497,15,False,0.5420769897180745,2.985632855963989,-1.0040162901340686e-07,0.0005488752805601989,3.821854489140096,-6.213347009086432e-09,0.001516924352604356,0.18136409497785486,0.003022734916297581,0.021887173708617817,-6.077354403786637e-09,-0.008243962301787009,0.7662982180508422,False,False
HINDZINC,VEDL,0.5498326743172866,28,27527,1e-12,7.59144320608568e-05,0.017695401582473052,29311.66419591199,15,False,0.8544065670308322,1.6735437057756608,-4.316963433745542e-06,0.0018990317029058054,0.15722545398125198,-2.7059854463073946e-06,0.0010640584566811119,4.408619361611754,0.0734769893601959,0.854511384105289,-3.936900772144945e-07,0.08634200389018125,0.8737533245980549,False,False
DLF,GODREJPROP,0.5496385403433995,29,27527,1.9632300278195902e-07,3.2221779326271583e-06,4.1662052270826693e-05,105387.89694208004,15,False,0.6046687127480612,1.9079606365935005,1.4399531365114332e-08,0.0005014214747207781,2.301498413484937,2.3685153091950663e-08,0.0010757955940095757,0.3011721305123037,0.005019535508538395,0.1001087270159216,2.1314062566738265e-08,-0.008729825301155365,0.8553877554023506,False,False
NATIONALUM,VEDL,0.5405240156365909,30,27527,1e-12,7.862411140790704e-05,0.01832795099634078,28828.18141918898,15,False,0.6569374925161642,2.255283947131543,2.3284553750228913e-06,0.0018893050057238025,0.17527048373499804,3.3497760592601206e-06,0.0011185826474090917,3.954728518967039,0.06591214198278399,0.8392299920040377,5.385435238319327e-07,0.08824262012333359,0.15108710930695363,False,False
PNB,UNIONBANK,0.5388344203166681,31,27527,1e-12,5.9465116071758176e-05,0.010799361098279803,35988.955473531656,15,False,0.56232712395871,1.8839490954380482,-7.403961554069779e-07,0.0012725740071755033,0.18502670676316638,-7.113942121312773e-07,0.0007741482439548074,3.746200711701428,0.06243667852835713,0.8310820880432407,-1.2016722489133927e-07,0.06927066057453574,0.9406081549201684,False,False
IRCON,RVNL,0.538437730038286,32,27527,2.0565384663908204e-07,2.396496905071401e-06,2.0635752063268593e-05,113645.62657649732,15,False,0.6628818570166464,1.2048045528618982,1.0038430971987963e-07,0.0006055501773124142,3.8902042004762403,2.817524176056959e-08,0.00168879745738979,0.17817758267678852,0.0029696263779464753,0.020441171514774124,2.7599306811271563e-08,-0.008061084807221133,0.5232410026463603,False,False
GRAPHITE,HEG,0.5346864588112443,33,27527,1e-12,0.0002468458842539134,0.0985978028653961,5886.987972214261,15,False,1.4796024508876238,-2.879918374176324,-8.475821335683003e-06,0.003670838738279109,0.1652220686847499,-5.441791054782928e-06,0.00210870355329154,4.195245744577239,0.06992076240962065,0.8477054343534212,-8.287552050276041e-07,0.10879173224400028,0.43095886201835815,False,False
